score,content
0,那 加 为 好友 呗 缺少 个 精灵 哦
0,廉价 多少 钱
0,说 几首 喜欢
0,成俩 呗 能 卖掉 高兴 死俩
0,今天 晚上 好 喊 一下 试试
1,都 不 对 好 无聊 怎么办 面
0,要 温柔 跟 讲话 才 好
0,实际 民初 声音 大连
0,互相 赞 不
0,机器 只有 好 坏 哪有 成熟
0,个 笨 快乐
0,有意思 觉得 呢
1,明明 就 很小 气 饭 都 不 请 吃
1,看 这么 可怜 把 拉出去 毙
1,就 知道 英语 不好 呜呜 呜
1,叫 他 那么 麻烦
0,赞 吧 谢 啦
0,今天 晚上 天气 不错
0,美女 我能 摸摸 胸
0,那 喜欢 哪个 明星 阿
0,纯纯 太 可爱
0,嘛 更 喜欢 日漫
0,还是 憋 心里 不说 出来 好 一点 吧
0,比 想象 可爱 多
1,比 西瓜 大 就 麻烦
0,呵 也 喜欢
0,绅士 喜欢 凉心
1,徘徊 体重 多少
0,妈祖 挺 好看 看过 没有
0,强大 都 无话可说
1,呵呵 色情图片 看 不道 吧
0,满足 他 吧
1,睡觉 不 闹
1,反正 不好 听
1,也 不好 笑 能 收听
0,播放 几首 好 听的歌
1,看见 就 被 那 忧郁 眼神 吸引
0,极速 现代 生活 寓意 就是 生活节奏 飞快
0,配对 消魂 沙比
1,遭 刘 欢欢 逗 生气
1,意见 就是 傻 逼
0,给我发 好看 图片 行 吧
0,但是 别的 群比 这 强大 多
1,尼码 才 不 和谐
0,九儿 真 漂亮 我帅 不帅
1,满意 也 不 喜欢
0,机器人 处理 问题 应该 很 准确 所以 失误 将要 被 淘汰
0,也 喜欢 小薇
0,积分 等级 最高 什么
0,好 快想 快 想 好 激动 呢
1,如果 遇到 讨厌 小 岁 小孩 怎么办
1,扯些 无聊 的话
0,小萌 都 说好
1,出来 出来 吧 垃圾
0,因为 跟 最 喜欢 最后 还 不如 狗 一起
1,知道 妈妈 电话号码 多少
0,喜欢 少女时代 哪个
0,东北 大米 比较 有名 哈
0,知道 就是 明白 意思
1,把 虚拟 去 不卡
0,梅花 唱 真 好 谢谢 以后 常来 玩 好
1,小艾 在家 真 无聊
0,找张 美女 图片
1,够呛 妈妈 不 回来 饿死
1,鸡巴 硬 难受
0,尤尤 见到 好开心
1,系统 有点 差劲 阿
0,乃们 太 欢腾
1,废话 简单 谁 问 呢
0,哭 着 说 再见 好听
0,妖娆 会 什么
1,小 小笨蛋 可爱
0,还是 打开 通讯录 吧
0,洞好 小好 舒服
0,看 美女 地方
1,好 机儿 恶心
0,低调 一种 美德
0,高兴 高兴 去 拜 喽
0,喜欢 看 美女 肯定 公
0,找个 女 谈恋爱 不 限 年龄 结婚 与否 只重 情感 交流 非诚 勿扰
1,昆明 严重 恐怖袭击 事件 知道
0,依然 好像 哪里 看见 嘿嘿
0,嘿嘿 说 多 大 正好
0,真是 大 天才 强
1,对 无语 啦 没想到 比 无聊
0,群里 朋友 说 特别 喜欢 月亮
0,这 有意思 阿
0,嗯 又 蛮 广州 嗯 欢迎 又 骂 给 用 乃
1,这里 不好玩 撤
0,嗯 呢 喜欢 星儿 不
0,他 他 老婆 一起 时 吃醋
0,这 就是 答应 要 好好 照顾 自己
0,夸 聪明 听见
1,发明 机器 很 麻烦 又 不如 人 聪明 切
0,猫咪 真 可爱
1,玩微 博好 浪费 手机
0,星座 天平 最好 星座
0,开心 如梦 呢
0,有钱 就 打
0,好玩 说 那 方面
0,小妖精 漂亮 没
0,一心 沫沫 都 上来
1,可是 惹 不 高兴
1,表达 手机 不好
1,很 无聊 没什么 安卓 游戏 好玩
1,废话 中国 呆 好几年
0,那 喜欢 毛泽东
1,老黑 不伦不类 粤语
0,等 一下 睡下去 好好 想 说 过 几句话
0,帅哥 美女 聊天 群
1,娃娃亲 偶 那个 可恶 去
1,哦 哦 感冒 好 伤心 哦
0,喜欢 塔山 不
0,对 膜拜 很 久
1,加 每天 必送 颗心 鄙视 不回
0,它们 都 喜欢
1,心情 不好 小 向 告白
0,那 要 怎么样 才能 上 看 高兴
1,晕死 回答 这个
1,好 吧 想 说 老公 惹 生气
0,认为 内向 人 怎么样
0,当 天气预报 还 不错
0,哇 哦 你好 可爱 喏 越来越 喜欢 啦
1,我要 听 无力 挽回
1,该死 系统 只认 家族 主页 家族 名
0,最好 听的歌 啥
1,这个 机器人 恨 哦
1,走 之前 不 说 点 别的
0,那 还 交 主动
1,迷迷糊糊 看 眼 都 花
0,咖啡 姐看 上 要 对 表白
0,好 喜欢 苗苗 群主 哈哈哈
0,你好 也 很 高兴 认识 但是 能否 不要 转移 话题 吖
0,说 要 美女 照片 后面 还有
0,俄 喜欢 徐浩
1,调皮 干嘛 不理 雅雅
0,水柱 这么 有钱 阿 今天 晚上 去 家暴 管去
0,新 银 请 多多关照
0,贝贝 找 个人 私奔 滴 这个 好玩
1,如果 昨天 帮 说不定 想 但 现在 想 抽
1,表达 也 不 清楚 不 懂
0,为什么 相爱 两个 人 最后 总是 不欢而散 甚至 成为 仇人
0,咱俩 一起 吧 好 喜欢 哦
1,个 没用 女人
0,时间 为什么 过 飞快
0,来人道 援助 一下 嘛
0,沒 什么 感觉 很 可爱
0,小原 群 高级 管理 人 还是 系统
1,脑子 不 正常 怎么办
1,我会 老板 那去 投诉
1,去 死 你家
1,昨晚 面试 失败
1,都 要 做 不行 乖 老婆
0,那个 美女 哭
0,嗯 都 很 开心
0,呵呵 谢谢 知道 什么 做
1,呆呆 对 你好 不
0,大家 欢迎 新 同事
0,幸福 被 需要 歌曲 信息
0,本身 就 开心
0,你妹 看 美女
0,觉得 女人 三围 最好 多少
1,梦 三国 忘情水
0,今天 真是 热
1,人 活着 为什么 要 烦恼 呢
1,不好 来 现在 上班
1,符合 看到 不 高兴
0,咱俩 开心 呵呵
0,我特 问 什么 好吃
0,因为 聊天 怎么 专心
1,小爱 心情 不好 讲个 笑话 给 听 呗
0,群主 吊着 小烟 感觉 真不错 哦
1,爸爸妈妈 都 很 讨厌
1,不好 个 鸟
0,期待 去 玩 泥巴 去
0,要是 女 友好
0,别谦虚 啦 带带 呗
1,问 咋 晚 谁 骂人
1,知道 什么 粗鲁
0,甸 哪里 好玩
1,不好 怎么 滴
1,月 月 生气
1,不 对 奈亚子
0,愿意 娶 飞飞
0,呵呵 好 吧 本王 就 给 这个 膜拜 机会
0,美女 昨天 打 完
0,冰封 美女 耶
0,哈哈哈 惹 毛 亚赞 哦
0,玖 传 卫星 发射 中心站
1,小哈 呢 心里 难受
1,不 同意 老婆 打电话
0,低调 逗 比
0,聪明 机器人 呢
1,不 首长 说 晚安
0,谁 说 点 有趣
1,群蛋 淫荡 哦
1,一点 小事 都 做 不好
0,中国 好 声音 很 好好看 喜欢 哪位 导师
1,失恋 怎么 叹气
1,就是 傻挂 行不行
0,被 禁赞 回 不了
1,手机 上网 总说 联机 失败
0,都 知道 知道 微薄 怎么 可能 没有 手机 说 真能 装
1,这 也 走神
0,什么样 女人 喜欢 做爱
0,逍遥 快点 去 去 得 瑟 吧
0,田 哈尔 信誉 谁
0,只 喜欢 小
1,要 打电话 给 老板 投诉
1,那 对 来说 什么 才 大 意思
0,高贵 哦 色色 推开
1,看 很 疯狂
0,鬼 知道 微笑 怎么 搞
0,互相 关爱 什么
0,很 累 想 离开 说好
1,一会 高兴 一会儿 难过 也 控制情绪
0,群 里面 金币 能 干什么 用
0,帅 自由人 别 瞎指挥
1,那 那些 人 怎么 解释 来 骂人 进来 就 骂
0,哦 都 会 什么 可以信赖 朋友
0,也 喜欢 小默
0,最后 一枚 微笑
1,为 师起 不好
0,组委 喜欢 谁
0,可以 电影 里 机器人 还 恋爱 呢
0,網上 找 說 好玩 多 男 女
1,也 真够 肉麻
0,说好 孤岛 惊魂 呢
0,喜欢 就 告诉
1,长春 天气 妈
0,互赞 速回 电脑 手机 同时在线 攒 给我发 条 信息
1,舍得 快 去 死
0,高兴 群 小 招待
1,说 不过 他 来
1,再 怎么 说 还是 一台 没用 机械
1,百度 把 不好 解释
0,好好 名片 改成 待验 好好
1,哎 无聊 不 知道 讲 什么
0,美女 机器人 铁 还是 塑料
0,军缘 意林 就是 太 善良
1,那 刚刚 怎么 说 不是
1,英语 肯定 不行 是不是
1,嗯 真无语 机器人
0,实际 掉 路
0,找 女友 谁 愿意
0,刷 各种 手机游戏 钻石 积分 金币 有意者 请 联系
1,声音 不好 听 一点
1,帮 鄙视 他们 这群人
1,有些 女生 欺负 可能 喜欢
0,那小 告诉 喜欢 一个 人要 怎样 对 他 呢
0,世界 第一 把 妹达人 精神领袖
0,怎么样 才能 保持 好 心情
1,无视 伤 最深 利器
1,巴黎 表情 不 对 生气
0,说话 就是 很 尊重
1,性急 咋 弄
0,说 高兴 歌曲
1,无聊 叫 哥哥 陪陪
1,哦 女朋友 分手 心里 好 难受
0,卖 非洲 去 最好
0,要 唱 流行歌曲
0,怎样 合理 分配 公司
1,机器人 红眼 天天 他
1,谢谢 功能 很 惊讶
0,什么 法能 开心
1,尼玛 好 变态
0,问 有戏
0,知道 英国 哪些 好玩 地方
0,亲 上海 近期 三天 天气 怎么样 谢谢
1,以后 骂人 直接 给 踢
0,呵呵 朵朵 鲜花 儿时 欢 闲空 网上 劲兴 玩
1,再 讲 一个 很 好笑 笑话 如果 不好 笑 就 打
0,互赞 互 踩 空间 留言 私
1,苍凉 没有 找
0,帮 看 一下 最近 最新 电影
0,那 知道 最 喜欢 谁 那么
0,小可 可爱 上
1,要 徐文 东路 不好 用
0,喜欢 被 人 讨论 掉
0,发挥 最高 境界 舞
0,偷情 好玩 哟
0,韩亚 熙 谢谢合作
1,那 野蛮 呢
0,愚人 快乐 同乐
0,今天 课 比较 轻松 不会 太累
0,内向 也 不怕
0,感觉 应该 蛮 不错
1,痴痴地 市镇 镇
0,呵呵 能 逗人 开心
1,看 好 可怕 哦
0,北京 遇上 西雅图 光明 新区
0,小嘴 为啥 那么 迷人
1,我要 自由 怎样 骂人 才能 妈 他 感觉 痛 男人
0,逍遥 陪 泪
1,加 关键词 神经
1,小气 怕 什么 不疼
0,含笑 男 女
0,关闭 相爱 吧
0,问 喜欢 潇洒 王子
0,喜欢 发 东西 秒 回耶
1,殇 悲伤 死亡 意思
0,破 安全 这么 犀利
1,聊天 加 无 语
1,要是 哪天 生气 会 不会 直接 黑
0,聪明 美丽 可爱
1,嫩 俩 腻歪 会儿
0,加 什么 才 管好 用
0,我要 找 个人 聊天 群里 那 合适 呢
0,自行车 坏 怎么办 呢
0,能 帮 找个 真心 爱 女友 嘛
1,先 说 鄙视 这个 词
0,可能 咱们 还 没 弄 明白
0,告诉 幸福 去
0,除了 说 太好了 聊点 别的 喜欢 什么 歌
1,七世 怨侣 验证
0,驼绒 被 盖 着 一定 舒服
1,晕死 不 知道 就算 拉
0,南京 天气 谢谢
0,喜欢 吃 意粉
0,赞个 赞 啥 用
0,谢谢 飞扬 姐
1,唱 不好 听
0,原地踏步 走 标准
1,豪门 新人 狼 群 名片 更 改为 残酷 才 青春
1,李嘉欣 太 难看
0,好好 看家 机器人
1,额 这 算啦 都 被 弄 无语
0,她 还 说 她 喜欢 人 咯
0,楼下 美女 三围 多少
0,依然 就 给 哪 凉快 去 哪
0,南京 条约 主要 内容
0,我超 喜欢 那 里面 欧 庆春
0,喜欢 凉皮 妹
0,她 一个 自作多情 人 怎么 用 英文 说
1,专家 堵里装 飞机 航母
0,嗨 宝 多少 个 空间 赞
1,跟 盲僧 一样 不好 中
0,撒 卡 是否 合适 飞机 上 可见 开发商 来
1,对 很 粗暴
1,哈哈 大姐 无聊 机器人 玩
1,别 叉开 话题 实在 不 方便 也 行
1,还是 去死吧 这是 客户 要求
0,赞 个 必回 赞 马上 走 人
1,什么 指标 生 呢 这个 问题 有点 苦恼 呢
0,那个 还 好玩
1,哈哈哈哈 该 背时
0,感觉 什么样 平板 电脑 最好 罗马尼亚
1,偷偷 告诉 奥
1,如果 家人 不 同意 你们 去 相亲 怎么办 阿
0,现在 真的 那么 先进
1,心情 不好 因为 要 考试
0,顶级 群宝 芭比 还 不 睡
0,开心 昨天 搞 今天 上不来
0,鼎诚 科技 客服 明白
1,把 童童 惹 生气 吧
0,真 羡慕 不
0,自然 儿子 多大
1,也 想 哭 想 骂人
1,现在 对 豹子 感觉 妈 就是 不 知道 哪 一期 开 哈哈
1,傻乎乎 真像 小时 侯
1,腿 张开 就行了 哪 那么 多 废话
0,爱 多情 黑夜
0,什么 好 听的歌 适合 做彩铃
1,哎 快 开学 先 急死
1,饿死 快乐 天使
0,欢迎 大家 常来 玩
1,草 给 脸 不要脸 吧
1,鬼见愁 聪明 不
0,啥时候 主动 找
0,怎样 自己 节约 用钱
1,嘻嘻 我要 气死 同意 不
1,他妈的 没 听懂 老子 说 的话 问 叫 什么 名字
0,恩 什么 手机 最好 用
1,拆 可恶 机器人
1,来 都 朋友 路过 家门口 能 借口 水喝
0,海 美人鱼 不 上钩
1,鬼鬼祟祟
0,我会 好好 提拔
0,先 告诉 真实 姓名
0,呵呵 美女 表情 色 吃 没
1,为何 高中学生 头像 这么 幼稚
0,赞皇县 明天 什么 天气
1,说 什么 都 会 有时 答 驴唇不对马嘴
0,怎样 加 好友 才 会 同意
1,就是 情绪 不 稳定
1,唉 可怜 妹纸
0,怎么 觉得 这个 群 纪律 委员 安静
1,鄙视 你们 欺负 我弟
0,推荐 几个 好看 电子书 王妃
0,好笑 再 来 几个 吧
0,机器人 也 会 膜拜
0,赞 也 要 赞
1,听 男人 伤心 不 流泪
0,奖励 跟 聊天
0,知道 为什么 要 打 好 这 就是 理由 打 出来 就是 为了 炫耀 明白 孩子
0,真真假假 假假 真真 觉得 真的 还是 假 假 还是 真的
0,依依 瓜 娃子
0,青春 活泼 心 决不 作 悲哀 留滞
0,只要 好吃 吃 什么 都行
1,装备 不好 小勇冲 元宝
1,小美 听说 要 跟 若 雨 哥哥 结婚 好 伤心
0,只是 希望 能 理解 一下
0,有理数 分 哪几种
1,好像 听 糊涂
0,那 还 说 他 喜欢
1,货真多 买顺 加 加加 无 语
0,介绍 个 美女 个
0,恋爱 状态 反应 怎样 这个 问题 帮 分析 一下 嘛 呜呜
0,就 这 吧 那 她 可能 有事 吧
0,加完 管理 他 能 干嘛
0,也 很 高兴 认识 指 太小 年龄 还是 生殖器
0,粤 仔 怎么 喜欢 这个 人
1,这堆 没用 字母
1,怎么 语音 功能 不行
1,骂 两句 不行
1,恶心 祖宗 一脸 唾沫
0,高级 财务会计 怎么 考
0,要是 喜欢 上 干 妹妹 怎么办
1,为 毛 无视 人
1,生活 中 为何 有太多 烦恼 事 呢
1,看吧 事实证明 爆照 无视
1,地下城 几点 维修 好 知道 不 百科全书 机器人
1,开玩笑 而已 别生气 嘛 大不了 道歉 不 就是
0,欣赏 电影 哪些
0,想念 鲍鱼 里面 热
1,不 文明 我要 找 老板 告
1,擦 花花 太 无聊
1,明显 就是 看 黄瓜 一眼 然后 回 想起 叹 口气
0,微博版 果然 好用
0,很 喜欢 年 男朋友
0,莹莹 机器人 不是 谁 都 可以 用
0,就是 那才 值钱
1,香香的 反应 越来越 差劲
0,脸 还 真是 便宜
0,上床 物理学 上 叫 什么
1,网吧 通道 这个 不 清楚
0,木事 怎样 清洁 羽绒服
0,腾讯 业务 开通
0,进 那个 群 都 一样 开心 就 好
0,老婆 吃醋 啦 咋办
0,济南 告诉 向着 炮火 一钱
1,先天 努力 也 没用
0,哦 哦 知道 谢谢 大 兔子 谁
0,写个 生日 祝福 短信
1,霸道 厉害 都
0,大宝 挂 好使
0,平和 今天 很累 累不累
0,互赞 满格 求 主动 秒 回 漏 私 求破
1,地球 上 人类 奥 你们 机器人 还是 这么 低级
0,闪闪 姐 这 嗓门 还是 那么 响亮
0,想 试试 香香 到底 多 聪明
0,怎样才能 做到 坚持不懈
1,以前 斩 敌对 无域 什么 都 顶 着 战盟 前缀
0,呵呵 很 喜欢 耶 好 可爱
0,低价 代发 空包 出售 单 号 要 加 谢谢
0,就 比 聪明 那么 一点
0,觉得 深圳 美女 挺 多
1,乱说 他 水火不容
0,哦 明白 古董 店小二 机器人
0,今天 晚上 可 高兴
0,漂亮 阿姨 来 啦
1,老板 小坏 服务 不好
1,浪费 服务器 电费
0,揍 醉心 吧
1,无聊 的话 给 讲 笑话
0,名片 求赞 有赞 必回 漏赞 私密 诚信 互赞
0,感觉 挺 顺口
1,算了 这么 勉强
0,那得 合理 膳食 搭配
1,哦 搜太 难听
1,这死 秘书 太 讨厌
1,媳妇 好 表情 害羞
1,萱 萱 无耻 不
1,色色 图片 表情 害羞
1,她 很 委屈 耶
0,群 里面 美女 嘛
1,蛋蛋 说 女孩 时有 女孩子 太 任性 不好
0,高中 好玩 着 呢
0,可爱 小 不 睡觉
1,呵呵 无聊 时 跟 机器人 聊天 就 好
1,有人 教 骂人
0,那 喜欢 人 照片 吧
1,要 买 不详 还 差 一局
0,亲爱 晚上 好 还好 吧
1,欢迎 大 笨蛋
0,说好 冷笑 话 呢
0,今天 适宜 做 啥
0,那 最新 什么 新闻
0,额 说 一天 拿 手机 玩微博 最多 可以 得到 多少 经验
0,给 介绍 个 女朋友 好 吧
1,无聊 什么 东西 能 自己 开心 一点
1,因为 难过 嘛
0,但 很 好 听的歌 给 娃娃 打拼
0,浙江 往事 随风 正确
1,小 臭虫 骗人
1,他 拿出 一个 喝真 黑 一头 睡 他 舞台
0,怎样 才 会 高兴
1,呵呵 哪有 不 容易
1,神 眷顾 把
0,好 好 和谐
1,难道 不好 可爱
0,随便 开心 点
0,泡 芙 文明用语
1,坦白从宽 是不是 傻
1,公众 人物 不好 当滴
1,你 妹妹 被 人家 强奸 了
0,朝鲜 最高级 领导人 谁
1,骂人 有点 顺
1,去 死 说话 就 不 明白
1,丫 给 他 她 借口 版
0,呵呵 真的 好笑 哦
0,你 喜欢 我 啊
0,哎呀呀 思念 出来
0,上来 上 群主 号 给 群管 可爱
1,这样 垃圾 图片 也 发 没人管
0,最近 流行 风格
0,认识 漂亮 小姐 嘛
0,因为 老婆 高兴
1,翻转 胆 忏悔 东北 纨 能
1,做 不 对 还 说
0,默默 喜欢 看 什么
0,不错 听话 哈哈
0,看见 美女 没
0,重庆 菜 什么 菜 最 好吃
0,亚洲 和平 防火线 什么 地方 突破 就 没救
1,吖 吖 唉 很多 事 不会 懂
0,还 觉得 那些 歌 好听 说 出来
0,消失 关注 你们 哈 说 这些 话
0,发表 内容 明天 求 祝福 有木有 有木有
1,怎么 感觉 神经病 呢
0,精神 上 毛 财富
0,怕 伤 别人 自尊心 吧
1,哎呀 说 不 嘛
1,忧心忡忡 什么 意思
0,今天 看到 个 女孩儿 可 漂亮
1,霸道 只有 头发
1,你家 地下城 撒
0,有点 喜欢 啦
0,牵挂 站 山顶 唱
1,我爱你 都 不行
1,不好 都 踢
0,就 喜欢 这种 奶娃
0,嗯 知道 喽 谢谢 小星星 哦
0,嘿嘿 挺不错 抛个 给 看看 看 多么 喜欢
0,也 要 每天 都 高兴
0,祝 所有 天下 爸爸 节日愉快
0,能 正常 点 不 说话
1,里发 没理成 还 几个 坏 还子 被 奏 一顿
0,人生 贵在 精彩
1,什么 烦心 事情 呢
1,这照 怎么 不当 老师
0,一个 好 朋友 同学 说 他 喜欢
0,建议 看 精神科
0,爱 他 就 希望 他 快乐 不是
1,影子 弟 就 不行 太菜
0,爱 吃醋 嘻嘻
0,说 飞快 御守 多少
0,最 喜欢 小 青蛙 咯
0,肯定 依依 放
1,自尊心 再 跟 讲 这么 重要 一个 话题 居然 又 开小差
0,可能 又 维护
1,什么 感觉 不对头
1,特么 讨厌 听 呵呵
1,不 聊 再见 小狗 日 妹子
1,意思 现在 很 生气 因为 刚才 没有 理
0,机器人 谢谢 呢
0,个 机器人 还会 说话 这么 全面 佩服 佩服 佩服
0,知道 文明 待人 为什么 还 骂
0,那 满意 足
0,现在 就是 正牌 主
0,竟敢 自称 皇后
1,公司 生活 太差 哎
0,强烈要求 群主 把 上面 名字 改 好听 点
1,拆掉 轮子 直接 上 火车
1,就 别说 废话
1,再 自恋 就 升级 为 自负
0,抱查 下 芜湖 方特 门票 多彩的
